,Price,Id
1076,337952.65868179733,7115
1077,176115.29616415716,8615
1078,84747.30806572823,5218
1079,222524.67261321482,9493
1080,178939.55995627397,10623
1081,151415.19011137504,2272
1082,294725.2915709886,3352
1083,171990.54740438462,84
1084,122698.34435937495,8086
1085,231439.1506122413,2595
1086,161866.65934692032,3531
1087,283546.1950958741,7460
1088,266731.71871491167,9214
1089,301741.7301354724,2790
1090,222809.33015814333,10548
1091,161792.3198463274,9218
1092,183636.87296534312,7435
1093,191694.08720770126,15780
1094,219293.60828323022,7640
1095,168873.92496491587,6223
1096,112918.23793644612,3425
1097,145836.02315205525,10582
1098,246676.38083509722,702
1099,178758.05973692305,2111
1100,184133.48328567666,11730
1101,249571.98716270825,9865
1102,343257.78243540495,16478
1103,214969.24929833028,1885
1104,325291.97310549574,3956
1105,117735.55281529938,16735
1106,190840.01564124078,15264
1107,179002.36608869035,15971
1108,218750.8283179034,5584
1109,174686.5364857744,15242
1110,210979.32568923724,14358
1111,242192.93615167285,11300
1112,173443.27326571202,5446
1113,179280.29598177367,3934
1114,179515.78317803764,6610
1115,327060.5692056265,10164
1116,191946.969142692,4646
1117,191490.06482525644,13304
1118,201889.7882726057,1985
1119,139595.74528750146,4746
1120,206619.20969106045,7963
1121,267819.57507879497,14083
1122,309096.53384380287,13140
1123,265047.9523690015,15023
1124,230920.99632678257,13093
1125,212557.34068711713,7160
1126,183636.28063050666,7407
1127,184725.43244896017,16056
1128,427888.3627370049,751
1129,105508.4105884494,6179
1130,296218.5771266273,9137
1131,263396.6383727554,10992
1132,305047.5734213165,5744
1133,150719.490167248,10884
1134,308547.455926077,12858
1135,295282.99653678446,13005
1136,195877.39241275162,16714
1137,256553.66130814317,1419
1138,205364.25989604316,6064
1139,173993.62073054485,3771
1140,433884.6852275246,5945
1141,66036.57101198481,8453
1142,152686.03180696367,3806
1143,257473.81390900986,16748
1144,205310.38056015465,11380
1145,208092.377870982,3107
1146,156858.68663650728,12003
1147,216544.21515096916,14567
1148,188059.48033921444,1079
1149,181729.08489433923,11705
1150,202041.87228240754,7814
1151,174932.90536485432,10174
1152,241788.71923367184,5514
1153,235401.64861175747,5265
1154,384074.27379154676,10520
1155,220401.21434879606,13195
1156,373815.22190126247,14601
1157,188685.5895564799,6012
1158,171445.89718092568,13079
1159,130054.92479610805,9009
1160,188729.6136499413,3122
1161,247087.6856205065,5470
1162,172848.20432910565,4840
1163,269612.74750241573,6270
1164,102201.15954179147,9158
1165,128483.64827615862,10120
1166,313542.4105777387,10672
1167,148722.95586828672,4573
1168,324801.96207652957,12118
1169,125250.6857179668,7447
1170,240267.49645637066,2171
1171,249471.26438462525,6126
1172,170847.53656385595,2836
1173,257444.14672074837,1457
1174,214600.50496909983,11165
1175,221263.5902250774,5923
1176,202519.5766552916,1813
1177,250933.494697113,3492
1178,327184.78940965916,1917
1179,381149.79091733746,965
1180,143910.96672741615,15795
1181,212037.31324698406,821
1182,178010.42348836453,4568
1183,239859.3621289647,9078
1184,131889.82432271432,11371
1185,191116.8107020438,5149
1186,211595.93365744228,281
1187,252072.73838234233,1918
1188,129862.84030319318,776
1189,205751.88977109295,210
1190,171066.78467021897,10782
1191,171696.48584780554,9653
1192,160345.54903475547,9372
1193,200617.4083059361,5868
1194,133656.15742617974,6176
1195,135001.94706560057,3969
1196,161785.32852489752,7427
1197,428980.03198391467,8544
1198,216928.73856081464,5219
1199,146135.21376480703,16488
1200,248276.2267367087,5855
1201,114817.50939738522,15920
1202,400940.28113157727,4393
1203,151947.53094972327,5770
1204,147594.32602993093,2900
1205,90160.10828829676,8622
1206,271545.19964017614,11610
1207,114670.00048135757,10969
1208,188238.36142455306,11029
1209,327740.2759568354,6193
1210,438935.42238301033,14087
1211,155919.60632556194,13623
1212,171759.65494310632,16689
1213,244534.98618697558,1027
1214,147664.83732620196,949
1215,117740.24471327319,672
1216,155267.3799544027,13832
1217,212306.97200518247,2471
1218,313876.4900749146,8728
1219,233871.49397705324,7742
1220,215184.50302117845,2698
1221,168746.62087501894,9084
1222,257065.97589181954,6075
1223,172636.64765744557,2874
1224,126176.94723226958,13119
1225,205559.94377745324,5010
1226,171505.64990990623,1284
1227,174445.8150947801,1151
1228,280439.68090899545,5110
1229,160111.38152292965,11386
1230,229442.69094639373,8019
1231,124085.39057376061,2859
1232,171729.38051066978,16110
1233,261002.601051879,16027
1234,173687.59888262878,14902
1235,206208.7865923144,14301
1236,296618.282903769,2451
1237,146388.39555332618,13596
1238,123929.5205344127,1464
1239,358412.1684785608,7927
1240,320140.6819198499,9638
1241,283907.8921384861,8009
1242,157016.88589898087,11903
1243,112948.15433492028,9243
1244,181390.04573527732,547
1245,121393.46813174017,5511
1246,178839.4021649129,11247
1247,346493.5607628495,15928
1248,220174.29601332947,3434
1249,111998.30444466784,7614
1250,174521.67209269854,1380
1251,139692.99191646007,2770
1252,172863.12878957368,111
1253,134979.8688617111,5994
1254,220103.32420387308,12341
1255,249879.3446233914,2787
1256,274311.6281159119,14410
1257,129661.14341274681,15983
1258,234293.73628274933,14876
1259,141862.46390437364,653
1260,232011.84143384564,2174
1261,332886.56606074405,2575
1262,172583.02066545087,7976
1263,323403.5136751001,5812
1264,391001.26233355916,13589
1265,133906.02618265778,9122
1266,429565.9071575464,8159
1267,312489.1441676769,8754
1268,222158.82895754604,9321
1269,189045.35540015338,13535
1270,163296.44068294784,2083
1271,337472.27076502726,2689
1272,201846.09854363458,2248
1273,160144.32520004484,11649
1274,231236.84831620744,11045
1275,99716.15146383608,1276
1276,137865.52471129087,5962
1277,174635.24577839725,13012
1278,177730.73390914788,4642
1279,173406.43262566795,179
1280,395520.35864757997,15347
1281,150826.36977828498,3339
1282,173459.02632095705,8166
1283,158182.1726179386,11617
1284,230339.33299209434,52
1285,231381.94199895058,4395
1286,249099.486353552,2183
1287,184318.63725427253,16045
1288,195610.31598598938,15719
1289,200407.00902221788,9864
1290,507416.9561551769,1903
1291,175370.55818596212,13451
1292,170518.73349192846,3640
1293,192614.21746983795,16551
1294,155783.03026958986,2343
1295,234456.9712326759,10528
1296,247640.13778284285,134
1297,361938.70394454745,13966
1298,164318.68272344116,2366
1299,216932.24954530422,1198
1300,109585.76033296624,12627
1301,253879.19986483207,11623
1302,125260.52588287629,8267
1303,297212.3124478983,56
1304,254414.46262366182,2988
1305,251421.81260359503,8843
1306,262379.53013962874,3043
1307,321987.6982452506,16486
1308,164987.93175250833,1241
1309,314682.654442058,11180
1310,188530.01414722798,1984
1311,149162.43524332216,7364
1312,129588.76859268665,10769
1313,284626.84118629637,16617
1314,341788.993923987,9007
1315,397609.44376727426,12953
1316,184990.37518145924,11366
1317,207035.50011704926,16483
1318,203262.34369138087,2326
1319,164992.8195384047,14195
1320,227419.82348925088,3484
1321,174472.68450719272,15257
1322,301984.17839366855,11920
1323,182950.99718351648,1359
1324,159285.72013985814,10353
1325,129468.96734043918,15614
1326,265043.40271892044,15101
1327,315085.40506462404,12755
1328,174957.3654134569,6252
1329,194184.71564486745,7485
1330,195572.62173518987,12603
1331,400616.0488831549,5281
1332,152537.3355040835,10708
1333,146522.40907284056,12563
1334,187908.4806282133,4592
1335,349766.9707182806,3390
1336,186805.9589699766,1986
1337,133283.67744031677,5745
1338,196805.8275998095,14108
1339,112612.99284621715,9693
1340,144928.41593450145,669
1341,253860.64565018617,7320
1342,154928.62948579816,10258
1343,206749.1687866165,507
1344,167448.2488248623,10365
1345,190676.8425301239,9363
1346,117090.92425425809,8736
1347,211976.6908030586,15100
1348,166811.1381542033,13420
1349,289651.6311484701,13248
1350,352552.86290659785,1972
1351,255100.30498562678,9258
1352,269045.0851412216,16455
1353,193624.6529557681,6150
1354,185183.8139494965,6283
1355,205270.9753948267,14979
1356,217409.39335174928,13935
1357,173114.04614867066,4985
1358,126873.53593896456,5393
1359,143431.22832135385,1730
1360,204001.69794239453,14129
1361,189034.66679287792,6254
1362,381318.96269251144,4173
1363,298665.11303039064,4910
1364,167899.14165187508,1297
1365,159220.28616333293,3366
1366,343376.8883259579,6044
1367,142033.8850141064,6259
1368,125912.03983750011,3852
1369,183608.91359832458,8723
1370,215603.05693399734,16109
1371,201855.9548088255,3721
1372,275597.901845818,13453
1373,229481.76143430642,11962
1374,162202.76132111368,12998
1375,193215.06604220025,6886
1376,326019.4700220251,8200
1377,259392.9376270729,51
1378,287196.15805697837,3930
1379,195292.5576026229,6310
1380,205238.8197169129,6112
1381,149393.2935618501,5135
1382,291480.9378321901,7522
1383,237056.22937642777,9825
1384,234885.51190850977,2411
1385,458562.9375060796,14940
1386,167052.36121492542,15970
1387,304612.4097141656,9894
1388,190899.97754438172,2564
1389,253668.28921789295,7095
1390,212879.0453677656,16754
1391,136193.03221384564,16195
1392,262260.98172414425,1770
1393,361978.4743988118,5363
1394,280258.4954865687,11360
1395,327031.6207439224,13034
1396,173679.71887993146,6542
1397,222840.8271353854,15870
1398,270164.0877056181,217
1399,296600.4516365344,6490
1400,334298.8647851701,6692
1401,160968.29208611947,2235
1402,273179.90006449766,16732
1403,186058.57212750558,11499
1404,184326.50514068612,12617
1405,259440.83776561264,9060
1406,138062.1538712754,12017
1407,149953.09731571848,16750
1408,203759.05134672203,12230
1409,165774.32123075105,2158
1410,144495.0108779477,15184
1411,184210.48225091075,2981
1412,207212.7789811958,10281
1413,194246.93093976993,16596
1414,338273.91981979704,6976
1415,162692.33015497978,14680
1416,199466.38125891433,10618
1417,221852.6236654276,271
1418,210688.2432139563,10817
1419,419314.05844872555,1823
1420,149147.89645614132,9549
1421,150755.6103359645,1201
1422,234228.5111906315,2112
1423,169066.41741033277,2951
1424,182351.03027219645,7183
1425,126399.97102540042,11404
1426,288812.77606489,5473
1427,257006.63346357684,9232
1428,311672.9442382636,3033
1429,166799.18076482383,11002
1430,255871.1518081819,8299
1431,186725.68668413072,15417
1432,255688.06995642232,15612
1433,176184.0544490029,6168
1434,168068.46658348647,13751
1435,174412.91910639385,764
1436,102344.49492097535,12833
1437,68512.11683141848,2009
1438,321675.27457315923,1005
1439,171530.37153576754,10740
1440,234658.34819679806,15323
1441,130567.18513970643,9884
1442,295933.00486513943,6185
1443,145419.25958670847,2311
1444,293684.0470222239,7538
1445,202303.619615162,6256
1446,370178.7322928686,619
1447,227160.36034468166,1968
1448,116688.77847011594,10168
1449,232411.42222312736,10762
1450,166462.71288632974,12392
1451,313905.95041859226,8877
1452,207206.64266596525,2441
1453,199784.59784107213,4974
1454,188958.90676380214,12450
1455,205678.26796092966,15837
1456,259714.53339003265,5260
1457,174249.93671815767,6591
1458,288738.4761425701,11688
1459,173606.84930804223,9940
1460,201422.15927042667,12070
1461,150067.86331687402,12876
1462,223293.55646998418,6858
1463,213563.04232576088,2385
1464,185254.09167256876,3596
1465,119511.69457945634,13540
1466,151185.93775480211,2077
1467,300113.7429264257,5654
1468,209427.22950687387,14029
1469,113318.2141623109,16140
1470,415087.2517551894,13303
1471,165911.22580312533,7289
1472,165650.51298152332,15226
1473,183017.7528478055,3330
1474,268050.42519362166,15642
1475,287893.01076083805,16217
1476,217806.4509564416,7330
1477,115932.61676663761,3894
1478,203132.12061118527,6719
1479,170947.89847937037,13013
1480,238924.8962758228,15835
1481,381536.0037881581,10873
1482,262148.2375294866,16379
1483,247242.35200453407,10771
1484,171853.88265039728,13943
1485,262343.94374352205,5139
1486,219557.90443021082,5309
1487,403084.9943054846,14227
1488,190730.26763728994,16292
1489,223576.14083020773,14968
1490,210531.11925227442,13277
1491,98427.49240037295,1731
1492,160922.85047975942,7286
1493,136653.99358429914,7455
1494,241439.73287356368,3250
1495,189200.14126443895,1659
1496,328953.42539909214,15806
1497,246538.51102597368,7491
1498,216480.18663755953,1990
1499,407643.98758883926,7769
1500,223952.6745982122,9694
1501,204944.39267283844,11961
1502,208898.24137393874,4669
1503,348043.06171868683,13826
1504,204200.02427064476,1691
1505,129916.8202068845,3986
1506,177646.05242033856,1407
1507,161065.71980070486,5517
1508,175209.16798048592,8432
1509,193314.04255334908,2214
1510,156089.03595897107,10449
1511,198040.71458047722,2941
1512,174540.29326540366,5944
1513,240706.4138095992,1555
1514,178658.43870371624,6105
1515,251082.0111954061,4453
1516,245788.8556752648,5892
1517,307577.3988634242,5000
1518,177021.38425843033,12995
1519,196956.06245636308,8905
1520,151772.5537425196,11440
1521,243959.36994084937,419
1522,131567.5555364229,4712
1523,148091.34609294846,2094
1524,162693.06832778873,4567
1525,191288.91801770637,10717
1526,378621.3057796209,1248
1527,182549.6922117302,12405
1528,265353.0776534655,8331
1529,159802.0227074859,3113
1530,290434.28025554435,6926
1531,437137.30979913304,6777
1532,177721.69151294115,4060
1533,252000.53112244405,11547
1534,147568.70006815702,15199
1535,183830.63265752967,9282
1536,230135.73279401814,16123
1537,172814.78519833993,14094
1538,270894.38282932877,8770
1539,370166.9813650972,1054
1540,183057.21325863828,11363
1541,116437.64122331752,8756
1542,158003.36667107916,4800
1543,101658.0575213639,7620
1544,167207.49803772464,9101
1545,234722.0999168579,13954
1546,387659.2123421177,13600
1547,195941.19226875348,2893
1548,206483.19364515995,763
1549,190287.63698219784,5347
1550,105360.28242328267,12096
1551,187238.65848360845,16333
1552,330348.7580505113,16432
1553,108598.43837270024,3513
1554,220597.90024854467,13494
1555,201364.09046927837,8690
1556,166159.2646241656,7266
1557,158164.8880466424,3472
1558,162323.57983425318,7021
1559,219257.55973025257,12952
1560,215921.77733346735,2774
1561,199750.5287356793,607
1562,212973.88599339055,6897
1563,204535.14512669286,8220
1564,159045.12099145877,8071
1565,273019.61798459926,7091
1566,332146.72303639096,1805
1567,151581.96325185898,3594
1568,254858.67323128198,13103
1569,145156.54199608634,2203
1570,170867.1915089685,12622
1571,241594.07662492563,13270
1572,124157.82979925843,9461
1573,136575.66468744646,7759
1574,175574.1451377352,4256
1575,200726.13989461554,9093
1576,275572.9409884885,6033
1577,206615.40193487948,7734
1578,386220.06766603154,12368
1579,236935.3739207084,11740
1580,191622.5793505248,9907
1581,305426.46906856186,12398
1582,311770.24196693796,6290
1583,215557.99319588367,2882
1584,209355.07785426942,5091
1585,242693.90401245496,7228
1586,303208.0875602783,5953
1587,211276.47784684255,5707
1588,180245.7140004915,10159
1589,203974.07791320662,7813
1590,178241.168073866,6463
1591,151954.24811855363,7264
1592,162814.31313292804,5405
1593,177128.6831907051,7543
1594,327422.16447784833,13702
1595,252911.62079005822,5538
1596,108869.01644174402,6762
1597,184277.43299318445,9416
1598,335437.6541980489,10415
1599,280381.872775901,2139
1600,198580.71470190104,13151
1601,215801.19254323188,10301
1602,209887.04802098914,13273
1603,113958.97492038964,7609
1604,174551.4823330357,4884
1605,276377.44244239153,3438
1606,184322.97675348495,2215
1607,175071.1306109095,1723
1608,247196.1029320115,2340
1609,320286.16454435495,3950
1610,141710.81312810915,7312
1611,400325.73221144296,3602
1612,152718.96208025303,12053
1613,197388.00637934334,16240
1614,208633.47401644062,8301
1615,175669.73587446834,14068
1616,316711.24494746287,6216
1617,207988.85840709368,12910
1618,384583.5785784723,7656
1619,170334.27230090144,7854
1620,167064.6791256302,14636
1621,259367.49317259307,12267
1622,415920.5967716311,11334
1623,273806.0007745923,9326
1624,172759.29103615304,5935
1625,135928.87967169308,16132
1626,168470.429357453,8318
1627,175321.76382423568,5009
1628,250969.49287185894,3883
1629,153278.6817873132,7565
1630,143878.0949597224,7960
1631,184188.47622280844,16736
1632,208431.5553942451,15284
1633,259821.29940302265,4301
1634,375418.40484314575,4273
1635,161472.73227922423,8436
1636,363446.1693235016,2113
1637,241405.32884200415,8469
1638,220389.58082154003,648
1639,149290.2951499326,7526
1640,245561.7879164948,9656
1641,173976.1855072786,516
1642,397588.7635326395,6849
1643,240714.96970951697,7013
1644,418477.93667863886,13741
1645,186817.08008098684,13281
1646,352468.980813023,12374
1647,394305.81801237573,11855
1648,126586.93248461508,2759
1649,106737.66302295095,6759
1650,149015.57858286248,1667
1651,336787.234500058,5138
1652,166975.7598916738,2452
1653,113817.10869214646,13027
1654,126494.12184003036,2493
1655,147073.22799882962,9899
1656,206290.14088757685,8151
1657,142557.4351725965,5349
1658,250029.5337877457,3926
1659,272775.80624058604,6394
1660,180763.45733735908,11720
1661,226484.4976133829,578
1662,181156.94433356012,4001
1663,211149.3130672733,13504
1664,245631.36306908596,14836
1665,169083.08255470943,1741
1666,174965.90511792494,1278
1667,211018.57919230478,11890
1668,203693.66152112457,1803
1669,208809.04766860467,11418
1670,213022.8687934157,13693
1671,214938.62734099373,7321
1672,162208.39918096003,12575
1673,225372.42757179512,6966
1674,175577.88386733082,16613
1675,344862.9604859823,3148
1676,178182.71880901983,8920
1677,350527.66529083985,13984
1678,243287.7101315767,802
1679,181087.18394443594,13893
1680,154963.0465409039,2495
1681,161172.4265524662,1695
1682,332502.0976642998,14995
1683,252239.5407398854,10890
1684,323837.7997863119,5282
1685,246367.0520179558,13487
1686,344203.71305927896,16615
1687,383842.9857136736,4545
1688,147240.789809023,14032
1689,251426.69180726935,15707
1690,192642.14243723807,13931
1691,178532.275357996,946
1692,437954.54785981827,11500
1693,143740.28451111566,10220
1694,180285.09890151097,2604
1695,306778.0463918418,10761
1696,317631.2594938513,10982
1697,217309.24393157408,11729
1698,125726.62659032576,8152
1699,174412.63800163518,5323
1700,150891.05609171934,9448
1701,166464.76101655088,14935
1702,322452.5430883923,385
1703,329806.5596083552,7039
1704,178141.92313634307,9366
1705,259011.2678521186,15823
1706,184444.45265367924,8993
1707,176309.948069564,1282
1708,169104.10350180962,437
1709,144049.44561465224,11011
1710,183191.83660840004,10104
1711,158371.8751078696,16321
1712,253854.9254425226,11188
1713,167386.30427429866,14291
1714,219913.1065082614,7781
1715,231362.39488398758,1203
1716,241826.78305081095,3731
1717,334736.8591403276,9037
1718,159560.29723049363,12937
1719,208382.75872531993,5196
1720,185257.5087622004,1746
1721,119446.48676574026,6345
1722,295267.27047034487,7950
1723,220586.24080415946,11552
1724,95373.00424048623,11950
1725,337444.9440161851,4805
1726,321972.1847960252,9152
1727,336300.5300567238,555
1728,128317.48631289892,6765
1729,312229.90446799446,8515
1730,188462.23314975668,13915
1731,172221.31504099612,16036
1732,185121.96860020232,16625
1733,319323.63598286203,11870
1734,132213.7873085331,3304
1735,246766.89710037727,9636
1736,396921.082147821,5232
1737,197179.9759946966,8878
1738,165270.62592868996,2756
1739,128689.37448696014,5140
1740,180901.023433367,375
1741,244207.93950701118,7149
1742,292748.23037742794,16353
1743,189134.05845806742,15742
1744,161664.60623591772,5957
1745,179381.10133765687,12580
1746,259017.2754035116,10409
1747,160067.05957311424,13766
1748,186304.87003555603,7778
1749,178268.89667774236,9028
1750,203899.5885436885,14213
1751,246686.6192634398,12691
1752,152351.09923840105,1658
1753,221505.19079054022,15352
1754,205659.01642614257,10670
1755,192908.58636326177,14260
1756,191055.5606552376,8870
1757,207695.46575929184,12054
1758,205076.47511523307,9386
1759,292765.5739864279,14378
1760,177203.3199369202,2080
1761,220182.0609305096,12729
1762,129098.5110079987,932
1763,204475.21279880166,3149
1764,222515.81291055217,245
1765,193317.76359713267,6334
1766,326356.7820147701,11684
1767,127533.62976861553,5099
1768,128330.4870181992,1828
1769,173374.84370502987,13464
1770,267024.72456491354,4023
1771,148025.2414360671,6563
1772,181401.50303792523,13207
1773,423127.1924077574,14075
1774,190780.23620346302,5722
1775,230668.9928117507,2308
1776,254753.97041191795,8169
1777,242210.7619834467,3341
1778,64827.857345741315,7693
1779,255131.85391646196,2549
1780,343030.6900338974,11576
1781,221843.87460908617,8010
1782,257838.30945057172,605
1783,259357.95679186963,1580
1784,332077.20430347597,1588
1785,169684.5710193769,15197
1786,186954.08157024355,190
1787,127013.68510449903,12488
1788,220611.25093490534,12254
1789,168997.31656175136,3991
1790,203944.2392136524,5076
1791,145419.81379830054,3214
1792,196199.68966235965,2348
1793,196071.9876401123,13573
1794,180119.2678738689,14296
1795,285532.7539484095,4207
1796,231504.8364539174,6529
1797,156766.94832671815,16043
1798,201371.5538812022,2508
1799,170736.27781390183,12297
1800,200414.61504412637,10012
1801,150270.88531906434,1874
1802,222165.28265063913,8451
1803,206998.8884627349,16108
1804,347464.04053043114,7200
1805,387657.8654054568,859
1806,272156.13099144376,8415
1807,64878.46235401971,1649
1808,326768.6829554806,6269
1809,193963.35291284026,8350
1810,209659.5839694963,10978
1811,163159.87867766616,16751
1812,125135.43506406368,10133
1813,205410.03442575887,11908
1814,127907.02112938196,15627
1815,96458.82907809425,14923
1816,453874.52222718194,3669
1817,122316.78273116544,8316
1818,291590.1403648095,5702
1819,188644.4447989487,3480
1820,189302.68328425498,11965
1821,121748.96810311232,5869
1822,358381.1401008709,11147
1823,172526.1747621482,6505
1824,345783.73783337063,13797
1825,196633.49492103743,14915
1826,169871.3094797838,8221
1827,178395.83211803754,5873
1828,222682.69279476497,13900
1829,267592.85316038626,13804
1830,170409.09417483647,994
1831,194080.540419667,2118
1832,196062.7022377442,15158
1833,114123.69377923771,9898
1834,440311.47521069174,3509
1835,104950.41249852488,10228
1836,353408.4893136134,12409
1837,201761.37166944036,9260
1838,200455.74893984085,11462
1839,200477.247090461,3265
1840,254908.82276893826,54
1841,314968.26762423327,9316
1842,304638.8142571429,16208
1843,195424.8568385877,16582
1844,235566.31423718532,6338
1845,187344.04631391098,699
1846,171495.10904287803,3396
1847,180925.93848341712,13995
1848,113362.20818616539,8971
1849,252508.27156358716,6068
1850,182811.21111744246,7020
1851,182694.15536706647,14015
1852,225507.5146356712,4172
1853,416040.0551010075,12959
1854,197535.36082258637,5659
1855,125697.08457321818,14766
1856,193316.45787337312,14402
1857,163775.30504355638,6611
1858,248628.97809504587,3213
1859,177175.36637590663,13306
1860,190012.67145628444,5966
1861,348013.0043641803,3685
1862,224531.80273197667,10994
1863,216799.22225234512,13564
1864,178890.106050322,6507
1865,349377.9387151401,3196
1866,150976.6871752916,1771
1867,350609.5394269119,13367
1868,127135.40722913765,1529
1869,176629.69676657682,11128
1870,253432.72297174766,11948
1871,152752.47090918705,3798
1872,162441.8893035733,11443
1873,175807.19135975817,15581
1874,264901.01864901034,15056
1875,413666.49421162525,5114
1876,181782.27220762806,12195
1877,280194.7369925798,2044
1878,103255.11931039821,13169
1879,294853.3811284215,15180
1880,149575.48716972658,15543
1881,144081.96747838595,3770
1882,296313.3838818239,772
1883,179071.6430631097,990
1884,215177.49181701793,5567
1885,256389.69929919994,10805
1886,222345.09609777393,3951
1887,180173.52983779422,9484
1888,342327.63270786183,3867
1889,229335.48372025328,15605
1890,265909.17155974393,3805
1891,314032.2075101816,7254
1892,207167.7494372582,2179
1893,173771.8991856888,12745
1894,266543.5456734798,16545
1895,206903.80224767776,7310
1896,172837.2241589662,8539
1897,165465.437995522,222
1898,338776.8712314194,14084
1899,145840.14292753063,15453
1900,272783.55280213966,12318
1901,260777.5014567414,7368
1902,211576.69881464267,4027
1903,140051.93493997742,4106
1904,180516.56658757073,506
1905,204041.95754907787,1995
1906,209307.84809460727,7165
1907,148437.26070368005,12615
1908,158485.2374128091,16792
1909,285723.8920216314,221
1910,157503.7846758372,9710
1911,147177.95577765375,4364
1912,324549.6327892926,3379
1913,205447.11486518715,8954
1914,156614.42781274617,16630
1915,325859.5732181405,9624
1916,273557.78608993377,6967
1917,190635.34162462136,8070
1918,191573.58749566934,933
1919,243916.76989502012,8155
1920,169874.86638711995,6771
1921,176687.4336313236,16477
1922,182474.47314605006,675
1923,193361.36949278295,7201
1924,159780.08158462934,8254
1925,205380.58022502786,11325
1926,176614.71610099467,14018
1927,353876.35200474545,5190
1928,125468.4073245481,5505
1929,251413.2139825453,2886
1930,103380.02576858937,6941
1931,186128.89582956338,2668
1932,183101.22452237958,13831
1933,275303.7717721094,11036
1934,115081.87995229494,13691
1935,240947.08534574514,2007
1936,151726.89104845404,6442
1937,235492.61497225685,10010
1938,258503.60720076336,3259
1939,180964.76384033737,14013
1940,480736.056204763,2261
1941,171438.11137968785,4110
1942,113228.25568465034,13293
1943,212575.45996829853,14931
1944,142238.0657165783,12293
1945,275569.894568871,16398
1946,177318.21891504872,7132
1947,181074.13197604302,2780
1948,192253.5302864377,5700
1949,178938.4713665542,8186
1950,124768.6380855256,7031
1951,440317.98668818234,11269
1952,139168.32549031393,632
1953,327527.5877106894,6330
1954,182712.48868337495,10905
1955,246411.44626169768,6313
1956,183839.15105128716,13396
1957,200230.8429692474,13414
1958,157394.70479898003,4270
1959,148989.8662867082,926
1960,66858.60425702325,11452
1961,476059.6739386725,16228
1962,229814.50242681257,1781
1963,206705.77027001462,16492
1964,190921.102354094,14594
1965,174735.29531126548,4485
1966,252313.40073094782,8306
1967,204416.94053160527,2071
1968,236595.15165397365,9895
1969,205572.4504896097,10544
1970,345049.46106058283,11253
1971,352971.61140173336,15213
1972,140014.8692952379,2990
1973,278882.2000055426,4518
1974,163716.10979465902,2766
1975,264359.4398561766,3275
1976,179078.9004898118,14971
1977,148922.59812775246,14863
1978,205176.98645414866,1352
1979,195432.61137763233,3423
1980,283800.40917425574,13021
1981,152692.81760111605,10489
1982,235991.3670417297,12055
1983,84528.81404854235,13089
1984,259382.306463664,16275
1985,157347.75781201693,4272
1986,263718.7191030674,3204
1987,326567.23146247026,863
1988,106243.6996704098,3289
1989,236702.5550855138,9557
1990,224388.13675627485,14381
1991,429445.2175015098,15208
1992,245998.34221223742,8030
1993,110654.3037091576,8080
1994,271532.84200759407,9876
1995,245898.49177796918,5571
1996,197510.81900003995,5439
1997,178606.55228174626,10689
1998,185903.91696466165,9919
1999,289763.6567294371,7348
2000,265826.6928302113,11686
2001,358840.41607699543,16643
2002,123728.34325862692,164
2003,308622.99505197565,15912
2004,207403.64930763296,14237
2005,248581.96754485575,7965
2006,160670.90605618662,9778
2007,134700.83995875876,14321
2008,181601.660742102,10617
2009,173694.28833448555,12007
2010,104582.71905105402,1415
2011,306311.54042749194,12912
2012,261882.05149657195,12062
2013,180139.24928567046,7762
2014,411489.3330008062,4381
2015,171655.35215292464,7986
2016,260750.90513000524,10647
2017,190182.66985936405,13452
2018,282171.4548691849,230
2019,186927.7163705593,9285
2020,330327.6962249431,4221
2021,172304.61260955755,16384
2022,212454.47041232255,14645
2023,226342.37901576335,778
2024,212528.76615989322,6633
2025,117331.00173816795,15137
2026,186850.7416794188,62
2027,360964.19053178927,10606
2028,116801.39504039519,7791
2029,166430.72411627363,4161
2030,336975.1324196362,5553
2031,65554.18824263447,9433
2032,231188.8631270959,7363
2033,212030.9480382356,10162
2034,200250.87649391743,9568
2035,226572.81972936838,9901
2036,167619.55701880128,8047
2037,151427.52464493597,12954
2038,164024.03722226576,12479
2039,366302.8457221597,3357
2040,172904.10395676995,15088
2041,224912.3615928602,163
2042,227890.0687263506,988
2043,282771.2537962485,5877
2044,209924.05315487314,1683
2045,200384.46135707438,5206
2046,140958.5657937361,11155
2047,152885.01520636838,15339
2048,216937.3437824437,1590
2049,197955.22602834046,11100
2050,182273.1700016718,11216
2051,202304.6039509351,1624
2052,218747.75381312502,6113
2053,254800.79977629642,2181
2054,271512.2030512614,1023
2055,141564.08483128887,8673
2056,339075.50473867415,1646
2057,102033.04286990796,11608
2058,181416.91755869117,5988
2059,248588.77313803183,14354
2060,102565.42795156655,6369
2061,220864.49721444055,15936
2062,340205.4373203596,13240
2063,170374.9813776137,3481
2064,258751.673572662,3479
2065,342220.9670566099,1698
2066,244999.09111525066,13154
2067,170494.20702783973,7802
2068,182959.2830261051,9702
2069,361761.75712081423,12895
2070,180204.41405199535,5728
2071,264690.7331749736,10793
2072,174304.64166033472,13529
2073,194456.09610000325,746
2074,170633.1002050235,2610
2075,182344.26056438297,10932
2076,274084.4282925016,15350
2077,177498.37970039825,15692
2078,194313.13169427676,5484
2079,209770.69062129367,15608
2080,271546.58574934513,5253
2081,257358.9790053995,1686
